transaction_id,date,part_number,transaction_type,qty
7226,2024-11-24,P0346,issue,1
7227,2024-11-24,P0128,receipt,194
7228,2024-11-24,P0480,issue,6
7229,2024-11-24,P0392,issue,3
7230,2024-11-24,P0089,issue,1
7231,2024-11-24,P0078,issue,5
7232,2024-11-24,P0264,receipt,167
7233,2024-11-25,P0405,issue,3
7234,2024-11-25,P0283,issue,7
7235,2024-11-25,P0076,issue,5
7236,2024-11-25,P0277,issue,4
7237,2024-11-25,P0060,issue,5
7238,2024-11-25,P0060,issue,3
7239,2024-11-25,P0335,issue,7
7240,2024-11-25,P0452,receipt,159
7241,2024-11-25,P0408,issue,7
7242,2024-11-25,P0445,issue,5
7243,2024-11-25,P0429,issue,7
7244,2024-11-25,P0148,issue,6
7245,2024-11-25,P0495,issue,3
7246,2024-11-25,P0373,issue,1
7247,2024-11-25,P0124,issue,6
7248,2024-11-25,P0244,receipt,128
7249,2024-11-25,P0268,issue,3
7250,2024-11-25,P0409,issue,5
7251,2024-11-26,P0281,issue,4
7252,2024-11-26,P0283,issue,4
7253,2024-11-26,P0363,issue,1
7254,2024-11-26,P0046,receipt,107
7255,2024-11-26,P0396,issue,6
7256,2024-11-26,P0089,issue,4
7257,2024-11-26,P0430,issue,1
7258,2024-11-26,P0281,issue,7
7259,2024-11-26,P0456,issue,2
7260,2024-11-26,P0250,issue,3
7261,2024-11-26,P0150,receipt,208
7262,2024-11-26,P0364,issue,3
7263,2024-11-26,P0023,issue,5
7264,2024-11-26,P0140,receipt,230
7265,2024-11-26,P0470,issue,4
7266,2024-11-26,P0267,issue,2
7267,2024-11-26,P0046,issue,7
7268,2024-11-26,P0428,issue,3
7269,2024-11-27,P0406,issue,1
7270,2024-11-27,P0471,issue,5
7271,2024-11-27,P0320,issue,4
7272,2024-11-27,P0484,issue,2
7273,2024-11-27,P0044,issue,2
7274,2024-11-27,P0312,issue,5
7275,2024-11-27,P0403,receipt,126
7276,2024-11-27,P0446,issue,3
7277,2024-11-27,P0487,issue,2
7278,2024-11-27,P0370,receipt,221
7279,2024-11-27,P0347,issue,6
7280,2024-11-27,P0338,issue,3
7281,2024-11-27,P0272,issue,7
7282,2024-11-27,P0328,issue,3
7283,2024-11-27,P0140,issue,1
7284,2024-11-27,P0452,issue,4
7285,2024-11-27,P0203,receipt,188
7286,2024-11-27,P0214,issue,2
7287,2024-11-27,P0416,issue,6
7288,2024-11-27,P0161,issue,6
7289,2024-11-27,P0176,receipt,99
7290,2024-11-27,P0251,issue,4
7291,2024-11-27,P0336,issue,5
7292,2024-11-27,P0064,issue,2
7293,2024-11-27,P0099,issue,1
7294,2024-11-27,P0413,issue,4
7295,2024-11-28,P0201,receipt,209
7296,2024-11-28,P0420,issue,2
7297,2024-11-28,P0487,issue,1
7298,2024-11-28,P0031,issue,7
7299,2024-11-28,P0420,issue,6
7300,2024-11-28,P0475,issue,2
7301,2024-11-28,P0127,issue,6
7302,2024-11-28,P0056,issue,6
7303,2024-11-28,P0085,receipt,165
7304,2024-11-28,P0199,receipt,219
7305,2024-11-28,P0108,issue,7
7306,2024-11-28,P0004,issue,6
7307,2024-11-28,P0118,issue,7
7308,2024-11-28,P0074,issue,2
7309,2024-11-28,P0349,receipt,214
7310,2024-11-28,P0481,receipt,105
7311,2024-11-28,P0359,receipt,149
7312,2024-11-28,P0131,receipt,242
7313,2024-11-28,P0089,issue,2
7314,2024-11-28,P0355,issue,3
7315,2024-11-28,P0069,issue,7
7316,2024-11-28,P0176,issue,6
7317,2024-11-28,P0283,issue,1
7318,2024-11-29,P0463,issue,2
7319,2024-11-29,P0316,issue,1
7320,2024-11-29,P0017,issue,3
7321,2024-11-29,P0257,receipt,234
7322,2024-11-29,P0445,issue,1
7323,2024-11-29,P0013,issue,6
7324,2024-11-29,P0297,issue,4
7325,2024-11-29,P0301,receipt,133
7326,2024-11-29,P0068,issue,3
7327,2024-11-29,P0081,receipt,150
7328,2024-11-29,P0191,issue,4
7329,2024-11-29,P0027,issue,2
7330,2024-11-29,P0111,issue,7
7331,2024-11-29,P0082,receipt,155
7332,2024-11-29,P0074,issue,5
7333,2024-11-29,P0116,receipt,231
7334,2024-11-29,P0298,issue,2
7335,2024-11-29,P0064,issue,7
7336,2024-11-29,P0045,issue,3
7337,2024-11-30,P0180,receipt,115
7338,2024-11-30,P0441,issue,3
7339,2024-11-30,P0116,issue,4
7340,2024-11-30,P0053,issue,5
7341,2024-11-30,P0303,receipt,105
7342,2024-11-30,P0313,issue,7
7343,2024-11-30,P0110,issue,7
7344,2024-11-30,P0031,issue,5
7345,2024-11-30,P0285,issue,4
7346,2024-11-30,P0342,receipt,88
7347,2024-11-30,P0324,issue,4
7348,2024-11-30,P0438,issue,2
7349,2024-11-30,P0206,issue,7
7350,2024-11-30,P0255,receipt,218
7351,2024-11-30,P0171,issue,7
7352,2024-11-30,P0245,issue,3
7353,2024-12-01,P0377,issue,5
7354,2024-12-01,P0160,receipt,134
7355,2024-12-01,P0400,issue,1
7356,2024-12-01,P0073,receipt,83
7357,2024-12-01,P0321,issue,2
7358,2024-12-01,P0123,issue,7
7359,2024-12-01,P0402,receipt,162
7360,2024-12-01,P0243,receipt,206
7361,2024-12-01,P0299,issue,5
7362,2024-12-01,P0119,issue,6
7363,2024-12-01,P0113,issue,5
7364,2024-12-01,P0036,issue,2
7365,2024-12-01,P0496,receipt,92
7366,2024-12-01,P0481,issue,4
7367,2024-12-01,P0198,issue,6
7368,2024-12-01,P0348,issue,1
7369,2024-12-01,P0129,issue,5
7370,2024-12-01,P0372,receipt,212
7371,2024-12-01,P0102,issue,7
7372,2024-12-02,P0162,issue,1
7373,2024-12-02,P0095,issue,2
7374,2024-12-02,P0134,issue,2
7375,2024-12-02,P0172,issue,7
7376,2024-12-02,P0004,issue,6
7377,2024-12-02,P0444,issue,3
7378,2024-12-02,P0092,issue,2
7379,2024-12-02,P0351,issue,1
7380,2024-12-02,P0313,issue,1
7381,2024-12-02,P0488,issue,6
7382,2024-12-02,P0252,receipt,189
7383,2024-12-02,P0169,issue,7
7384,2024-12-02,P0425,issue,1
7385,2024-12-02,P0407,issue,6
7386,2024-12-02,P0387,issue,6
7387,2024-12-02,P0365,issue,4
7388,2024-12-02,P0316,issue,2
7389,2024-12-02,P0473,receipt,248
7390,2024-12-02,P0284,issue,7
7391,2024-12-02,P0477,issue,4
7392,2024-12-02,P0241,issue,2
7393,2024-12-02,P0192,issue,6
7394,2024-12-02,P0323,issue,6
7395,2024-12-02,P0043,issue,5
7396,2024-12-02,P0337,issue,4
7397,2024-12-02,P0071,issue,3
7398,2024-12-02,P0024,issue,6
7399,2024-12-02,P0219,issue,4
7400,2024-12-02,P0061,receipt,150
7401,2024-12-02,P0207,issue,7
7402,2024-12-03,P0018,receipt,116
7403,2024-12-03,P0497,issue,1
7404,2024-12-03,P0222,issue,7
7405,2024-12-03,P0285,issue,2
7406,2024-12-03,P0197,issue,5
7407,2024-12-03,P0442,issue,6
7408,2024-12-03,P0468,issue,6
7409,2024-12-03,P0486,issue,7
7410,2024-12-03,P0459,receipt,110
7411,2024-12-03,P0139,issue,4
7412,2024-12-03,P0158,issue,4
7413,2024-12-03,P0370,issue,2
7414,2024-12-03,P0472,issue,5
7415,2024-12-03,P0310,issue,1
7416,2024-12-03,P0365,receipt,174
7417,2024-12-03,P0318,issue,6
7418,2024-12-03,P0295,receipt,206
7419,2024-12-03,P0299,receipt,128
7420,2024-12-03,P0432,receipt,220
7421,2024-12-03,P0364,issue,3
7422,2024-12-03,P0101,issue,2
7423,2024-12-03,P0266,issue,4
7424,2024-12-04,P0006,issue,4
7425,2024-12-04,P0179,issue,6
7426,2024-12-04,P0442,issue,4
7427,2024-12-04,P0156,receipt,220
7428,2024-12-04,P0193,issue,5
7429,2024-12-04,P0192,issue,5
7430,2024-12-04,P0287,receipt,136
7431,2024-12-04,P0058,issue,1
7432,2024-12-04,P0375,issue,1
7433,2024-12-04,P0043,issue,7
7434,2024-12-04,P0377,issue,5
7435,2024-12-04,P0281,issue,7
7436,2024-12-04,P0327,receipt,242
7437,2024-12-04,P0086,issue,1
7438,2024-12-04,P0006,issue,2
7439,2024-12-04,P0462,issue,4
7440,2024-12-04,P0180,issue,2
7441,2024-12-04,P0308,receipt,212
7442,2024-12-04,P0052,issue,6
7443,2024-12-04,P0045,issue,6
7444,2024-12-04,P0021,issue,2
7445,2024-12-04,P0205,issue,4
7446,2024-12-04,P0450,receipt,247
7447,2024-12-05,P0036,issue,4
7448,2024-12-05,P0219,receipt,219
7449,2024-12-05,P0457,issue,5
7450,2024-12-05,P0051,receipt,150
7451,2024-12-05,P0297,issue,4
7452,2024-12-05,P0257,issue,7
7453,2024-12-05,P0283,receipt,211
7454,2024-12-05,P0331,issue,4
7455,2024-12-05,P0180,issue,5
7456,2024-12-05,P0294,receipt,82
7457,2024-12-05,P0293,issue,2
7458,2024-12-05,P0042,issue,6
7459,2024-12-05,P0084,issue,2
7460,2024-12-05,P0383,issue,6
7461,2024-12-05,P0273,receipt,218
7462,2024-12-05,P0072,issue,5
7463,2024-12-06,P0267,issue,1
7464,2024-12-06,P0151,issue,7
7465,2024-12-06,P0199,receipt,233
7466,2024-12-06,P0142,receipt,87
7467,2024-12-06,P0379,issue,1
7468,2024-12-06,P0120,receipt,235
7469,2024-12-06,P0202,issue,1
7470,2024-12-06,P0015,issue,7
7471,2024-12-06,P0177,issue,3
7472,2024-12-06,P0278,receipt,162
7473,2024-12-06,P0161,receipt,222
7474,2024-12-06,P0407,receipt,99
7475,2024-12-06,P0069,issue,3
7476,2024-12-06,P0068,issue,4
7477,2024-12-06,P0388,issue,5
7478,2024-12-06,P0242,issue,7
7479,2024-12-06,P0298,receipt,84
7480,2024-12-06,P0298,issue,2
7481,2024-12-06,P0331,receipt,127
7482,2024-12-06,P0210,issue,7
7483,2024-12-06,P0296,issue,2
7484,2024-12-06,P0140,issue,2
7485,2024-12-07,P0121,issue,5
7486,2024-12-07,P0255,issue,4
7487,2024-12-07,P0119,issue,2
7488,2024-12-07,P0346,receipt,248
7489,2024-12-07,P0225,issue,4
7490,2024-12-07,P0473,issue,7
7491,2024-12-07,P0305,issue,6
7492,2024-12-07,P0217,issue,3
7493,2024-12-07,P0299,issue,6
7494,2024-12-07,P0194,issue,4
7495,2024-12-07,P0160,issue,2
7496,2024-12-07,P0396,issue,6
7497,2024-12-07,P0029,issue,4
7498,2024-12-07,P0442,issue,4
7499,2024-12-07,P0138,issue,3
7500,2024-12-07,P0353,issue,3
7501,2024-12-07,P0408,issue,1
7502,2024-12-07,P0190,issue,7
7503,2024-12-07,P0120,issue,5
7504,2024-12-07,P0074,issue,7
7505,2024-12-07,P0497,issue,7
7506,2024-12-07,P0154,issue,7
7507,2024-12-07,P0451,issue,2
7508,2024-12-07,P0480,issue,3
7509,2024-12-07,P0326,receipt,99
7510,2024-12-07,P0219,issue,7
7511,2024-12-07,P0468,issue,1
7512,2024-12-07,P0122,issue,1
7513,2024-12-07,P0241,receipt,105
7514,2024-12-08,P0141,receipt,209
7515,2024-12-08,P0094,issue,2
7516,2024-12-08,P0381,receipt,139
7517,2024-12-08,P0449,issue,2
7518,2024-12-08,P0405,issue,7
7519,2024-12-08,P0117,issue,6
7520,2024-12-08,P0413,issue,5
7521,2024-12-08,P0273,issue,7
7522,2024-12-08,P0362,issue,7
7523,2024-12-08,P0151,issue,2
7524,2024-12-08,P0471,issue,7
7525,2024-12-08,P0296,issue,7
7526,2024-12-08,P0051,issue,7
7527,2024-12-08,P0289,issue,3
7528,2024-12-08,P0438,receipt,126
7529,2024-12-08,P0071,issue,3
7530,2024-12-08,P0368,issue,1
7531,2024-12-08,P0241,issue,6
7532,2024-12-08,P0331,receipt,203
7533,2024-12-08,P0081,issue,6
7534,2024-12-08,P0132,issue,1
7535,2024-12-08,P0089,issue,3
7536,2024-12-08,P0011,issue,7
7537,2024-12-08,P0021,issue,5
7538,2024-12-09,P0079,issue,7
7539,2024-12-09,P0474,issue,6
7540,2024-12-09,P0014,receipt,181
7541,2024-12-09,P0387,receipt,188
7542,2024-12-09,P0298,issue,3
7543,2024-12-09,P0404,receipt,133
7544,2024-12-09,P0203,receipt,101
7545,2024-12-09,P0476,issue,7
7546,2024-12-09,P0352,issue,3
7547,2024-12-09,P0271,issue,3
7548,2024-12-09,P0499,issue,2
7549,2024-12-09,P0347,issue,7
7550,2024-12-09,P0109,issue,6
7551,2024-12-09,P0096,receipt,219
7552,2024-12-09,P0445,receipt,89
7553,2024-12-09,P0157,receipt,102
7554,2024-12-09,P0152,issue,3
7555,2024-12-09,P0470,issue,3
7556,2024-12-09,P0214,issue,7
7557,2024-12-10,P0078,receipt,169
7558,2024-12-10,P0085,receipt,149
7559,2024-12-10,P0273,issue,1
7560,2024-12-10,P0286,issue,6
7561,2024-12-10,P0324,issue,5
7562,2024-12-10,P0332,issue,4
7563,2024-12-10,P0224,issue,4
7564,2024-12-10,P0271,issue,7
7565,2024-12-10,P0480,issue,2
7566,2024-12-10,P0155,receipt,105
7567,2024-12-10,P0370,receipt,106
7568,2024-12-10,P0484,receipt,219
7569,2024-12-10,P0054,issue,1
7570,2024-12-10,P0451,receipt,85
7571,2024-12-10,P0292,issue,5
7572,2024-12-10,P0357,issue,1
7573,2024-12-10,P0485,receipt,92
7574,2024-12-10,P0330,issue,4
7575,2024-12-10,P0484,issue,3
7576,2024-12-10,P0335,issue,1
7577,2024-12-10,P0096,issue,4
7578,2024-12-10,P0204,issue,4
7579,2024-12-10,P0084,issue,7
7580,2024-12-11,P0175,receipt,120
7581,2024-12-11,P0294,issue,7
7582,2024-12-11,P0254,issue,3
7583,2024-12-11,P0469,issue,5
7584,2024-12-11,P0151,receipt,213
7585,2024-12-11,P0440,receipt,88
7586,2024-12-11,P0360,issue,4
7587,2024-12-11,P0462,issue,4
7588,2024-12-11,P0273,issue,1
7589,2024-12-11,P0231,receipt,200
7590,2024-12-11,P0295,issue,4
7591,2024-12-11,P0331,issue,2
7592,2024-12-11,P0082,issue,2
7593,2024-12-11,P0101,issue,4
7594,2024-12-11,P0250,issue,7
7595,2024-12-11,P0169,receipt,93
7596,2024-12-11,P0474,issue,3
7597,2024-12-11,P0375,issue,6
7598,2024-12-11,P0349,issue,7
7599,2024-12-11,P0086,issue,7
7600,2024-12-11,P0198,issue,6
7601,2024-12-12,P0100,issue,3
7602,2024-12-12,P0486,issue,4
7603,2024-12-12,P0377,issue,7
7604,2024-12-12,P0412,issue,2
7605,2024-12-12,P0352,receipt,249
7606,2024-12-12,P0130,receipt,160
7607,2024-12-12,P0080,receipt,220
7608,2024-12-12,P0157,issue,3
7609,2024-12-12,P0010,issue,7
7610,2024-12-12,P0035,issue,2
7611,2024-12-12,P0093,issue,7
7612,2024-12-12,P0246,receipt,197
7613,2024-12-12,P0478,issue,7
7614,2024-12-12,P0228,issue,1
7615,2024-12-12,P0443,issue,6
7616,2024-12-12,P0335,issue,2
7617,2024-12-12,P0447,issue,4
7618,2024-12-12,P0255,issue,1
7619,2024-12-12,P0456,receipt,131
7620,2024-12-12,P0336,issue,7
7621,2024-12-12,P0277,issue,4
7622,2024-12-12,P0241,issue,7
7623,2024-12-12,P0162,issue,1
7624,2024-12-13,P0395,issue,1
7625,2024-12-13,P0467,issue,5
7626,2024-12-13,P0485,receipt,123
7627,2024-12-13,P0183,receipt,197
7628,2024-12-13,P0224,receipt,103
7629,2024-12-13,P0043,issue,2
7630,2024-12-13,P0089,issue,6
7631,2024-12-13,P0004,receipt,157
7632,2024-12-13,P0142,issue,3
7633,2024-12-13,P0225,receipt,102
7634,2024-12-13,P0115,issue,2
7635,2024-12-13,P0414,issue,4
7636,2024-12-13,P0100,issue,1
7637,2024-12-13,P0424,issue,3
7638,2024-12-14,P0425,issue,3
7639,2024-12-14,P0079,issue,6
7640,2024-12-14,P0262,issue,5
7641,2024-12-14,P0289,receipt,200
7642,2024-12-14,P0181,issue,2
7643,2024-12-14,P0249,issue,2
7644,2024-12-14,P0283,issue,5
7645,2024-12-14,P0418,issue,1
7646,2024-12-14,P0196,issue,6
7647,2024-12-14,P0422,issue,7
7648,2024-12-14,P0025,issue,6
7649,2024-12-14,P0165,issue,2
7650,2024-12-14,P0105,receipt,237
7651,2024-12-14,P0288,issue,1
7652,2024-12-14,P0317,issue,6
7653,2024-12-14,P0197,issue,7
7654,2024-12-14,P0166,receipt,155
7655,2024-12-14,P0182,issue,2
7656,2024-12-14,P0245,receipt,163
7657,2024-12-15,P0248,issue,4
7658,2024-12-15,P0442,issue,2
7659,2024-12-15,P0200,issue,5
7660,2024-12-15,P0402,receipt,242
7661,2024-12-15,P0256,issue,5
7662,2024-12-15,P0382,issue,3
7663,2024-12-15,P0421,issue,6
7664,2024-12-15,P0176,issue,7
7665,2024-12-15,P0313,receipt,201
7666,2024-12-15,P0344,receipt,179
7667,2024-12-15,P0209,issue,5
7668,2024-12-15,P0090,issue,1
7669,2024-12-15,P0463,issue,6
7670,2024-12-15,P0112,receipt,249
7671,2024-12-15,P0113,receipt,198
7672,2024-12-15,P0012,issue,3
7673,2024-12-15,P0392,issue,2
7674,2024-12-15,P0331,issue,6
7675,2024-12-16,P0460,receipt,186
7676,2024-12-16,P0089,issue,5
7677,2024-12-16,P0164,issue,6
7678,2024-12-16,P0410,issue,6
7679,2024-12-16,P0105,issue,3
7680,2024-12-16,P0123,issue,1
7681,2024-12-16,P0402,issue,4
7682,2024-12-16,P0192,receipt,125
7683,2024-12-16,P0258,issue,4
7684,2024-12-16,P0437,issue,3
7685,2024-12-16,P0081,issue,2
7686,2024-12-16,P0066,issue,1
7687,2024-12-16,P0171,issue,4
7688,2024-12-17,P0396,receipt,194
7689,2024-12-17,P0423,issue,4
7690,2024-12-17,P0127,issue,3
7691,2024-12-17,P0235,issue,6
7692,2024-12-17,P0114,issue,4
7693,2024-12-17,P0472,issue,7
7694,2024-12-17,P0070,issue,5
7695,2024-12-17,P0044,issue,6
7696,2024-12-17,P0069,receipt,192
7697,2024-12-17,P0322,issue,3
7698,2024-12-17,P0300,issue,2
7699,2024-12-17,P0417,issue,5
7700,2024-12-17,P0283,receipt,125
7701,2024-12-17,P0017,issue,5
7702,2024-12-17,P0288,issue,7
7703,2024-12-17,P0229,issue,1
7704,2024-12-17,P0064,issue,5
7705,2024-12-17,P0436,receipt,118
7706,2024-12-17,P0261,issue,6
7707,2024-12-17,P0254,receipt,92
7708,2024-12-17,P0249,issue,4
7709,2024-12-17,P0218,issue,7
7710,2024-12-17,P0216,issue,6
7711,2024-12-18,P0335,issue,4
7712,2024-12-18,P0333,issue,3
7713,2024-12-18,P0197,issue,6
7714,2024-12-18,P0102,issue,3
7715,2024-12-18,P0308,receipt,102
7716,2024-12-18,P0381,issue,1
7717,2024-12-18,P0169,issue,2
7718,2024-12-18,P0182,receipt,213
7719,2024-12-18,P0081,issue,1
7720,2024-12-18,P0194,issue,3
7721,2024-12-18,P0299,issue,6
7722,2024-12-18,P0153,receipt,210
7723,2024-12-18,P0054,issue,5
7724,2024-12-18,P0009,issue,7
7725,2024-12-18,P0071,issue,5
7726,2024-12-18,P0302,issue,7
7727,2024-12-18,P0327,issue,1
7728,2024-12-18,P0185,issue,5
7729,2024-12-19,P0457,issue,3
7730,2024-12-19,P0146,issue,5
7731,2024-12-19,P0231,issue,6
7732,2024-12-19,P0079,issue,7
7733,2024-12-19,P0265,receipt,138
7734,2024-12-19,P0343,issue,1
7735,2024-12-19,P0360,issue,2
7736,2024-12-19,P0292,receipt,120
7737,2024-12-19,P0180,receipt,122
7738,2024-12-19,P0393,issue,3
7739,2024-12-19,P0484,issue,7
7740,2024-12-19,P0396,receipt,120
7741,2024-12-19,P0404,issue,2
7742,2024-12-19,P0364,issue,4
7743,2024-12-19,P0304,issue,6
7744,2024-12-19,P0070,issue,2
7745,2024-12-19,P0484,issue,6
7746,2024-12-19,P0371,receipt,98
7747,2024-12-19,P0315,issue,5
7748,2024-12-19,P0409,receipt,167
7749,2024-12-19,P0380,issue,3
7750,2024-12-19,P0066,issue,3
7751,2024-12-19,P0355,receipt,82
7752,2024-12-19,P0322,issue,1
7753,2024-12-19,P0111,receipt,174
7754,2024-12-19,P0269,issue,7
7755,2024-12-20,P0423,receipt,180
7756,2024-12-20,P0198,issue,2
7757,2024-12-20,P0220,issue,4
7758,2024-12-20,P0403,issue,4
7759,2024-12-20,P0490,receipt,133
7760,2024-12-20,P0498,issue,2
7761,2024-12-20,P0175,issue,1
7762,2024-12-20,P0386,issue,3
7763,2024-12-20,P0140,issue,7
7764,2024-12-20,P0360,issue,3
7765,2024-12-20,P0255,issue,1
7766,2024-12-20,P0117,issue,3
7767,2024-12-20,P0206,issue,5
7768,2024-12-20,P0028,issue,4
7769,2024-12-20,P0342,issue,7
7770,2024-12-20,P0025,issue,4
7771,2024-12-20,P0412,issue,5
7772,2024-12-20,P0176,receipt,85
7773,2024-12-21,P0268,issue,5
7774,2024-12-21,P0119,receipt,122
7775,2024-12-21,P0015,issue,2
7776,2024-12-21,P0269,issue,3
7777,2024-12-21,P0019,issue,3
7778,2024-12-21,P0080,issue,4
7779,2024-12-21,P0178,issue,1
7780,2024-12-21,P0375,issue,4
7781,2024-12-21,P0040,issue,3
7782,2024-12-21,P0431,issue,1
7783,2024-12-21,P0427,issue,6
7784,2024-12-21,P0480,receipt,137
7785,2024-12-21,P0129,receipt,103
7786,2024-12-21,P0012,issue,5
7787,2024-12-21,P0234,issue,1
7788,2024-12-21,P0003,issue,1
7789,2024-12-21,P0332,issue,4
7790,2024-12-21,P0284,receipt,124
7791,2024-12-21,P0470,issue,2
7792,2024-12-21,P0483,issue,1
7793,2024-12-21,P0314,receipt,141
7794,2024-12-21,P0232,receipt,86
7795,2024-12-21,P0050,receipt,87
7796,2024-12-21,P0151,issue,6
7797,2024-12-21,P0245,issue,3
7798,2024-12-21,P0379,issue,1
7799,2024-12-21,P0360,issue,5
7800,2024-12-21,P0076,issue,7
7801,2024-12-21,P0038,issue,4
7802,2024-12-21,P0123,issue,3
7803,2024-12-21,P0156,receipt,162
7804,2024-12-21,P0384,issue,1
7805,2024-12-21,P0467,receipt,151
7806,2024-12-21,P0381,issue,5
7807,2024-12-22,P0021,issue,1
7808,2024-12-22,P0369,issue,1
7809,2024-12-22,P0220,issue,7
7810,2024-12-22,P0263,issue,4
7811,2024-12-22,P0150,issue,2
7812,2024-12-22,P0287,issue,3
7813,2024-12-22,P0355,issue,5
7814,2024-12-22,P0088,issue,6
7815,2024-12-22,P0266,receipt,186
7816,2024-12-22,P0243,issue,7
7817,2024-12-22,P0005,issue,2
7818,2024-12-22,P0364,issue,2
7819,2024-12-22,P0034,issue,4
7820,2024-12-22,P0011,issue,6
7821,2024-12-22,P0051,receipt,203
7822,2024-12-22,P0317,issue,2
7823,2024-12-22,P0465,issue,1
7824,2024-12-22,P0383,issue,1
7825,2024-12-22,P0287,receipt,81
7826,2024-12-22,P0176,issue,1
7827,2024-12-22,P0326,issue,6
7828,2024-12-22,P0137,issue,3
7829,2024-12-22,P0238,receipt,87
7830,2024-12-22,P0478,issue,6
7831,2024-12-22,P0122,issue,4
7832,2024-12-22,P0196,receipt,209
7833,2024-12-23,P0107,issue,1
7834,2024-12-23,P0183,issue,3
7835,2024-12-23,P0134,issue,5
7836,2024-12-23,P0322,receipt,170
7837,2024-12-23,P0406,issue,6
7838,2024-12-23,P0080,issue,6
7839,2024-12-23,P0321,issue,3
7840,2024-12-23,P0210,issue,2
7841,2024-12-23,P0145,issue,6
7842,2024-12-23,P0360,receipt,152
7843,2024-12-23,P0444,issue,1
7844,2024-12-23,P0440,issue,1
7845,2024-12-23,P0002,receipt,226
7846,2024-12-23,P0359,issue,1
7847,2024-12-23,P0124,issue,7
7848,2024-12-23,P0087,receipt,182
7849,2024-12-23,P0103,issue,3
7850,2024-12-23,P0343,issue,1
7851,2024-12-23,P0467,issue,4
7852,2024-12-23,P0295,issue,5
7853,2024-12-23,P0286,receipt,218
7854,2024-12-24,P0371,receipt,154
7855,2024-12-24,P0146,issue,6
7856,2024-12-24,P0285,issue,1
7857,2024-12-24,P0190,issue,3
7858,2024-12-24,P0312,issue,6
7859,2024-12-24,P0329,issue,2
7860,2024-12-24,P0026,issue,3
7861,2024-12-24,P0479,issue,4
7862,2024-12-24,P0187,issue,3
7863,2024-12-24,P0062,receipt,126
7864,2024-12-24,P0200,receipt,239
7865,2024-12-24,P0370,receipt,225
7866,2024-12-24,P0345,issue,2
7867,2024-12-24,P0433,issue,1
7868,2024-12-24,P0275,issue,7
7869,2024-12-24,P0394,receipt,183
7870,2024-12-24,P0485,issue,5
7871,2024-12-24,P0233,issue,4
7872,2024-12-24,P0383,receipt,158
7873,2024-12-24,P0405,issue,5
7874,2024-12-25,P0068,issue,1
7875,2024-12-25,P0073,issue,7
7876,2024-12-25,P0077,issue,4
7877,2024-12-25,P0057,issue,7
7878,2024-12-25,P0184,issue,6
7879,2024-12-25,P0256,receipt,195
7880,2024-12-25,P0214,receipt,174
7881,2024-12-25,P0392,issue,2
7882,2024-12-25,P0153,issue,3
7883,2024-12-25,P0162,receipt,154
7884,2024-12-25,P0156,issue,2
7885,2024-12-25,P0031,receipt,86
7886,2024-12-25,P0026,issue,3
7887,2024-12-25,P0266,receipt,204
7888,2024-12-25,P0485,issue,5
7889,2024-12-25,P0203,issue,3
7890,2024-12-25,P0401,issue,6
7891,2024-12-25,P0231,issue,6
7892,2024-12-25,P0223,issue,6
7893,2024-12-25,P0417,issue,2
7894,2024-12-25,P0041,issue,4
7895,2024-12-25,P0402,receipt,182
7896,2024-12-25,P0230,issue,4
7897,2024-12-25,P0170,issue,7
7898,2024-12-25,P0091,issue,1
7899,2024-12-25,P0200,receipt,111
7900,2024-12-26,P0393,issue,5
7901,2024-12-26,P0289,receipt,164
7902,2024-12-26,P0226,receipt,218
7903,2024-12-26,P0394,receipt,166
7904,2024-12-26,P0020,receipt,105
7905,2024-12-26,P0064,issue,7
7906,2024-12-26,P0139,issue,5
7907,2024-12-26,P0199,issue,5
7908,2024-12-26,P0245,receipt,113
7909,2024-12-26,P0105,issue,4
7910,2024-12-26,P0408,issue,6
7911,2024-12-26,P0252,issue,5
7912,2024-12-26,P0348,issue,1
7913,2024-12-26,P0000,issue,6
7914,2024-12-26,P0218,issue,7
7915,2024-12-26,P0085,issue,7
7916,2024-12-26,P0419,issue,1
7917,2024-12-26,P0151,receipt,113
7918,2024-12-26,P0179,issue,2
7919,2024-12-26,P0183,issue,5
7920,2024-12-26,P0258,issue,3
7921,2024-12-26,P0240,issue,2
7922,2024-12-26,P0395,issue,6
7923,2024-12-26,P0231,issue,5
7924,2024-12-27,P0368,receipt,147
7925,2024-12-27,P0391,issue,7
7926,2024-12-27,P0280,issue,1
7927,2024-12-27,P0450,receipt,189
7928,2024-12-27,P0498,issue,1
7929,2024-12-27,P0360,issue,6
7930,2024-12-27,P0358,issue,3
7931,2024-12-27,P0371,receipt,193
7932,2024-12-27,P0206,issue,4
7933,2024-12-27,P0407,issue,6
7934,2024-12-27,P0401,issue,4
7935,2024-12-27,P0196,issue,2
7936,2024-12-27,P0170,receipt,90
7937,2024-12-27,P0348,issue,1
7938,2024-12-27,P0334,receipt,99
7939,2024-12-27,P0330,issue,3
7940,2024-12-27,P0401,issue,4
7941,2024-12-27,P0058,receipt,172
7942,2024-12-27,P0407,issue,1
7943,2024-12-28,P0456,issue,4
7944,2024-12-28,P0232,issue,2
7945,2024-12-28,P0078,receipt,101
7946,2024-12-28,P0292,issue,4
7947,2024-12-28,P0253,receipt,243
7948,2024-12-28,P0086,issue,2
7949,2024-12-28,P0126,issue,4
7950,2024-12-28,P0366,issue,7
7951,2024-12-28,P0365,issue,7
